Customer_ID,Age,Gender,Marital_Status,State,Product_Category,Order_Date,Orders,Amount
5722,27,M,Married,Delhi,Electronics,2024-05-28,9,29029
5723,57,M,Single,Uttar Pradesh,Food,2024-05-28,7,17823
5724,63,F,Married,Karnataka,Clothing,2024-05-29,1,8929
5725,41,F,Married,Karnataka,Food,2024-05-29,6,8876
5726,52,F,Single,Haryana,Electronics,2024-05-29,7,8387
5727,61,M,Married,Karnataka,Electronics,2024-05-29,3,35053
5728,65,F,Married,Maharashtra,Clothing,2024-05-29,9,42908
5729,40,F,Single,Delhi,Clothing,2024-05-29,2,41297
5730,34,M,Single,Haryana,Clothing,2024-05-29,1,7990
5731,18,M,Married,Delhi,Home,2024-05-29,9,37845
5732,48,M,Single,Uttar Pradesh,Food,2024-05-29,7,48204
5733,48,M,Single,Karnataka,Food,2024-05-29,1,861
5734,59,M,Single,Uttar Pradesh,Food,2024-05-29,4,25591
5735,59,F,Single,Haryana,Home,2024-05-30,3,39133
5736,51,F,Married,Maharashtra,Food,2024-05-30,7,25405
5737,26,M,Married,Karnataka,Clothing,2024-05-30,5,23296
5738,39,F,Single,Uttar Pradesh,Food,2024-05-30,9,3641
5739,30,F,Married,Karnataka,Home,2024-05-30,3,20623
5740,42,F,Single,Delhi,Home,2024-05-30,6,46510
5741,65,F,Married,Maharashtra,Food,2024-05-30,2,17176
5742,35,M,Married,Karnataka,Home,2024-05-30,3,39298
5743,68,F,Single,Maharashtra,Home,2024-05-30,4,38673
5744,29,F,Single,Delhi,Food,2024-05-30,6,17243
5745,57,F,Married,Delhi,Home,2024-05-30,1,2109
5746,34,M,Married,Uttar Pradesh,Home,2024-05-31,6,44031
5747,32,F,Married,Haryana,Food,2024-05-31,4,34628
5748,59,M,Single,Uttar Pradesh,Clothing,2024-05-31,8,1123
5749,32,M,Married,Maharashtra,Clothing,2024-05-31,9,34833
5750,32,M,Single,Uttar Pradesh,Home,2024-05-31,8,35188
5751,56,M,Single,Karnataka,Electronics,2024-05-31,8,23371
5752,30,F,Single,Uttar Pradesh,Electronics,2024-05-31,2,49416
5753,34,M,Married,Haryana,Food,2024-05-31,2,21597
5754,49,M,Single,Haryana,Food,2024-05-31,6,22803
5755,26,M,Married,Maharashtra,Clothing,2024-05-31,5,24813
5756,57,M,Single,Delhi,Electronics,2024-05-31,6,9266
5757,37,M,Married,Haryana,Food,2024-06-01,9,35269
5758,43,F,Married,Maharashtra,Electronics,2024-06-01,7,896
5759,44,M,Single,Haryana,Electronics,2024-06-01,5,31640
5760,38,F,Single,Haryana,Home,2024-06-01,7,44168
5761,35,F,Married,Delhi,Home,2024-06-01,8,4997
5762,30,M,Married,Karnataka,Electronics,2024-06-01,1,34779
5763,33,F,Single,Maharashtra,Clothing,2024-06-01,7,10785
5764,26,F,Single,Haryana,Food,2024-06-01,4,45709
5765,29,F,Married,Haryana,Food,2024-06-01,5,3192
5766,61,M,Married,Uttar Pradesh,Clothing,2024-06-01,2,47890
5767,55,M,Single,Karnataka,Home,2024-06-01,5,2532
5768,36,M,Married,Delhi,Home,2024-06-02,9,40256
5769,24,M,Single,Maharashtra,Clothing,2024-06-02,1,42814
5770,52,M,Single,Haryana,Clothing,2024-06-02,3,21618
5771,65,M,Single,Maharashtra,Home,2024-06-02,4,27828
5772,35,M,Single,Delhi,Electronics,2024-06-02,9,8139
5773,33,F,Married,Karnataka,Home,2024-06-02,2,49261
5774,56,F,Single,Uttar Pradesh,Electronics,2024-06-02,7,45195
5775,21,M,Single,Karnataka,Food,2024-06-02,9,4752
5776,42,F,Married,Uttar Pradesh,Food,2024-06-02,4,45199
5777,49,M,Married,Maharashtra,Electronics,2024-06-02,5,37977
5778,57,M,Single,Karnataka,Electronics,2024-06-02,4,11168
5779,30,M,Single,Karnataka,Home,2024-06-03,7,5577
5780,62,F,Single,Karnataka,Clothing,2024-06-03,8,27975
5781,34,M,Single,Delhi,Electronics,2024-06-03,8,1775
5782,66,M,Single,Maharashtra,Food,2024-06-03,3,29438
5783,54,M,Single,Uttar Pradesh,Home,2024-06-03,2,33062
5784,23,M,Married,Karnataka,Food,2024-06-03,6,33326
5785,36,F,Married,Maharashtra,Home,2024-06-03,1,20807
5786,30,M,Single,Delhi,Clothing,2024-06-03,9,17500
5787,43,F,Married,Delhi,Clothing,2024-06-03,7,14592
5788,31,F,Married,Maharashtra,Food,2024-06-03,8,30754
5789,48,M,Single,Uttar Pradesh,Electronics,2024-06-03,7,4171
5790,21,M,Married,Maharashtra,Electronics,2024-06-03,5,18595
5791,56,F,Married,Maharashtra,Food,2024-06-04,5,1842
5792,25,F,Single,Haryana,Electronics,2024-06-04,7,38020
5793,42,F,Single,Delhi,Electronics,2024-06-04,7,38200
5794,30,F,Single,Uttar Pradesh,Food,2024-06-04,2,34291
5795,49,M,Married,Haryana,Food,2024-06-04,2,40233
5796,55,F,Single,Maharashtra,Clothing,2024-06-04,7,17617
5797,55,F,Married,Delhi,Food,2024-06-04,5,41857
5798,45,F,Single,Haryana,Clothing,2024-06-04,2,28162
5799,47,F,Single,Haryana,Clothing,2024-06-04,1,9660
5800,20,M,Single,Uttar Pradesh,Home,2024-06-04,9,961
5801,45,M,Single,Maharashtra,Electronics,2024-06-04,8,25213
5802,20,M,Married,Uttar Pradesh,Food,2024-06-05,2,17645
5803,62,F,Married,Haryana,Electronics,2024-06-05,2,43657
5804,51,F,Single,Haryana,Home,2024-06-05,3,25938
5805,33,M,Married,Uttar Pradesh,Food,2024-06-05,4,29952
5806,39,M,Single,Haryana,Food,2024-06-05,9,1092
5807,49,F,Single,Karnataka,Home,2024-06-05,6,6196
5808,55,M,Married,Delhi,Electronics,2024-06-05,3,19231
5809,25,F,Married,Maharashtra,Clothing,2024-06-05,8,18330
5810,25,F,Single,Delhi,Home,2024-06-05,6,34710
5811,23,F,Single,Maharashtra,Home,2024-06-05,8,3306
5812,31,F,Single,Haryana,Food,2024-06-05,2,48488
5813,49,F,Married,Uttar Pradesh,Clothing,2024-06-06,8,32436
5814,52,F,Single,Uttar Pradesh,Home,2024-06-06,5,3825
5815,27,M,Single,Haryana,Electronics,2024-06-06,4,39915
5816,20,M,Single,Maharashtra,Home,2024-06-06,3,20640
5817,29,M,Single,Haryana,Electronics,2024-06-06,9,22281
5818,66,F,Single,Maharashtra,Food,2024-06-06,7,9493
5819,48,M,Single,Haryana,Home,2024-06-06,7,41340
5820,46,F,Married,Haryana,Electronics,2024-06-06,6,15653
5821,22,F,Single,Haryana,Food,2024-06-06,9,11049
5822,69,F,Single,Uttar Pradesh,Food,2024-06-06,3,44717
5823,42,F,Married,Maharashtra,Food,2024-06-06,1,29155
5824,58,M,Married,Haryana,Home,2024-06-07,7,11987
5825,48,M,Single,Delhi,Food,2024-06-07,9,40857
5826,38,M,Married,Delhi,Food,2024-06-07,6,9287
5827,37,F,Single,Uttar Pradesh,Electronics,2024-06-07,2,35315
5828,56,M,Married,Karnataka,Food,2024-06-07,8,41486
5829,39,M,Married,Uttar Pradesh,Home,2024-06-07,9,35696
5830,21,M,Single,Karnataka,Clothing,2024-06-07,8,38707
5831,30,F,Married,Uttar Pradesh,Food,2024-06-07,9,630
5832,62,M,Single,Delhi,Home,2024-06-07,1,19951
5833,59,F,Married,Haryana,Food,2024-06-07,3,20235
5834,67,M,Single,Maharashtra,Home,2024-06-07,3,2832
5835,66,F,Married,Haryana,Food,2024-06-08,9,1236
5836,37,M,Single,Delhi,Electronics,2024-06-08,3,37115
5837,69,M,Single,Maharashtra,Clothing,2024-06-08,1,17975
5838,30,M,Single,Karnataka,Clothing,2024-06-08,3,732
5839,34,F,Single,Karnataka,Home,2024-06-08,2,31830
5840,53,M,Married,Delhi,Home,2024-06-08,9,49873
5841,50,M,Single,Maharashtra,Clothing,2024-06-08,1,39023
5842,18,F,Married,Haryana,Electronics,2024-06-08,2,1435
5843,32,F,Married,Delhi,Electronics,2024-06-08,1,6233
5844,30,F,Single,Karnataka,Food,2024-06-08,9,25014
5845,34,F,Single,Delhi,Electronics,2024-06-08,7,8067
5846,41,M,Married,Haryana,Clothing,2024-06-09,1,34611
5847,25,M,Married,Uttar Pradesh,Clothing,2024-06-09,6,43771
5848,67,F,Married,Uttar Pradesh,Electronics,2024-06-09,5,864
5849,44,M,Single,Haryana,Electronics,2024-06-09,5,46968
5850,62,F,Single,Maharashtra,Clothing,2024-06-09,4,44249
5851,40,M,Married,Delhi,Clothing,2024-06-09,3,32878
5852,63,F,Married,Haryana,Clothing,2024-06-09,8,42710
5853,25,M,Married,Uttar Pradesh,Clothing,2024-06-09,7,9147
5854,25,F,Single,Karnataka,Clothing,2024-06-09,5,26839
5855,43,F,Married,Haryana,Electronics,2024-06-09,9,14116
5856,64,M,Married,Haryana,Electronics,2024-06-09,7,15340
5857,30,M,Married,Haryana,Food,2024-06-10,2,45883
5858,56,M,Married,Uttar Pradesh,Food,2024-06-10,7,12424
5859,54,F,Single,Uttar Pradesh,Home,2024-06-10,7,42278
5860,66,M,Married,Haryana,Food,2024-06-10,4,29168
5861,45,F,Single,Haryana,Electronics,2024-06-10,8,27041
5862,42,M,Single,Maharashtra,Food,2024-06-10,4,20275
5863,33,M,Married,Karnataka,Food,2024-06-10,7,31711
5864,19,F,Single,Delhi,Electronics,2024-06-10,4,48064
5865,35,F,Married,Delhi,Clothing,2024-06-10,8,20490
5866,34,M,Married,Delhi,Electronics,2024-06-10,3,36782
5867,47,F,Married,Uttar Pradesh,Electronics,2024-06-10,2,33147
5868,56,F,Married,Uttar Pradesh,Home,2024-06-10,6,48854
5869,30,M,Married,Maharashtra,Home,2024-06-11,7,21545
5870,49,F,Single,Uttar Pradesh,Home,2024-06-11,7,16386
5871,67,M,Single,Haryana,Clothing,2024-06-11,6,25895
5872,46,M,Married,Karnataka,Food,2024-06-11,8,41424
5873,63,F,Single,Karnataka,Home,2024-06-11,6,34982
5874,47,M,Married,Karnataka,Electronics,2024-06-11,6,1015
5875,35,F,Single,Karnataka,Home,2024-06-11,3,48021
5876,30,M,Single,Delhi,Electronics,2024-06-11,2,5720
5877,60,F,Married,Delhi,Clothing,2024-06-11,7,31627
5878,38,F,Single,Haryana,Home,2024-06-11,6,42888
5879,47,F,Single,Maharashtra,Electronics,2024-06-11,1,38517
5880,38,F,Single,Uttar Pradesh,Food,2024-06-12,2,45050
5881,65,F,Married,Uttar Pradesh,Clothing,2024-06-12,2,41278
5882,34,M,Single,Delhi,Electronics,2024-06-12,1,25015
5883,57,M,Single,Karnataka,Food,2024-06-12,3,12822
5884,36,F,Single,Haryana,Food,2024-06-12,5,6642
5885,69,M,Single,Maharashtra,Electronics,2024-06-12,4,31373
5886,32,F,Single,Delhi,Home,2024-06-12,2,12165
5887,26,F,Single,Haryana,Food,2024-06-12,8,20019
5888,69,M,Single,Haryana,Clothing,2024-06-12,9,39146
5889,27,M,Single,Delhi,Food,2024-06-12,8,44075
5890,61,F,Single,Haryana,Home,2024-06-12,7,5571
5891,48,F,Married,Karnataka,Clothing,2024-06-13,2,39210
5892,40,F,Single,Haryana,Clothing,2024-06-13,6,32220
5893,69,F,Single,Maharashtra,Clothing,2024-06-13,4,9968
5894,47,F,Single,Haryana,Electronics,2024-06-13,5,21784
5895,50,F,Single,Uttar Pradesh,Food,2024-06-13,9,5159
5896,69,M,Single,Haryana,Home,2024-06-13,9,3462
5897,26,F,Married,Delhi,Electronics,2024-06-13,4,31234
5898,64,F,Married,Uttar Pradesh,Electronics,2024-06-13,8,42354
5899,18,M,Married,Delhi,Clothing,2024-06-13,5,13127
5900,61,F,Married,Maharashtra,Electronics,2024-06-13,9,2910
5901,52,F,Single,Karnataka,Food,2024-06-13,2,49831
5902,28,M,Single,Maharashtra,Electronics,2024-06-14,4,1088
5903,51,F,Single,Uttar Pradesh,Electronics,2024-06-14,3,18929
5904,33,M,Married,Karnataka,Clothing,2024-06-14,7,22738
5905,26,F,Married,Haryana,Clothing,2024-06-14,2,36493
5906,49,M,Married,Uttar Pradesh,Electronics,2024-06-14,3,31240
5907,32,M,Married,Karnataka,Clothing,2024-06-14,9,11728
5908,29,M,Single,Delhi,Home,2024-06-14,8,38032
5909,50,F,Single,Karnataka,Home,2024-06-14,2,40355
5910,62,F,Married,Delhi,Home,2024-06-14,6,20937
5911,31,M,Single,Delhi,Electronics,2024-06-14,3,4964
5912,25,M,Married,Karnataka,Food,2024-06-14,6,35974
5913,25,F,Married,Maharashtra,Food,2024-06-15,5,46657
5914,44,F,Married,Maharashtra,Clothing,2024-06-15,4,12658
5915,29,F,Married,Delhi,Food,2024-06-15,7,7666
5916,18,F,Single,Uttar Pradesh,Food,2024-06-15,7,22122
5917,60,F,Single,Karnataka,Electronics,2024-06-15,4,13146
5918,57,M,Married,Uttar Pradesh,Clothing,2024-06-15,3,20810
5919,59,F,Married,Maharashtra,Food,2024-06-15,4,34908
5920,68,M,Single,Uttar Pradesh,Home,2024-06-15,2,18534
5921,28,F,Single,Haryana,Clothing,2024-06-15,4,14867
5922,56,M,Married,Haryana,Clothing,2024-06-15,4,27481
5923,60,M,Married,Maharashtra,Clothing,2024-06-15,5,8753
5924,48,F,Married,Uttar Pradesh,Home,2024-06-16,1,46676
5925,34,M,Married,Karnataka,Food,2024-06-16,2,12141
5926,50,M,Married,Maharashtra,Home,2024-06-16,8,22499
5927,49,M,Single,Haryana,Clothing,2024-06-16,8,22613
5928,46,M,Single,Maharashtra,Clothing,2024-06-16,8,13239
5929,38,F,Married,Uttar Pradesh,Electronics,2024-06-16,5,36554
5930,38,M,Married,Uttar Pradesh,Electronics,2024-06-16,8,15943
5931,57,F,Married,Uttar Pradesh,Electronics,2024-06-16,9,15241
5932,40,M,Married,Delhi,Electronics,2024-06-16,4,15841
5933,23,F,Single,Uttar Pradesh,Clothing,2024-06-16,4,34960
5934,39,F,Single,Haryana,Home,2024-06-16,7,24158
5935,67,F,Married,Haryana,Electronics,2024-06-17,5,16348
5936,55,M,Single,Delhi,Home,2024-06-17,1,17240
5937,54,F,Married,Haryana,Electronics,2024-06-17,8,14966
5938,62,F,Married,Haryana,Food,2024-06-17,4,17479
5939,68,M,Single,Maharashtra,Electronics,2024-06-17,8,18508
5940,25,F,Married,Uttar Pradesh,Home,2024-06-17,2,14760
5941,58,M,Single,Maharashtra,Electronics,2024-06-17,4,15788
5942,66,M,Married,Maharashtra,Food,2024-06-17,2,38234
5943,52,F,Married,Haryana,Home,2024-06-17,5,27106
5944,68,M,Married,Karnataka,Home,2024-06-17,8,11864
5945,28,M,Married,Uttar Pradesh,Home,2024-06-17,7,43291
5946,41,M,Single,Karnataka,Clothing,2024-06-18,5,4453
5947,66,F,Married,Haryana,Home,2024-06-18,7,24944
5948,38,M,Single,Delhi,Clothing,2024-06-18,5,28377
5949,68,M,Single,Maharashtra,Food,2024-06-18,7,39498
5950,19,M,Married,Haryana,Home,2024-06-18,4,3070
5951,57,F,Single,Haryana,Home,2024-06-18,4,32891
5952,36,M,Married,Karnataka,Home,2024-06-18,4,16976
5953,56,F,Single,Delhi,Food,2024-06-18,8,10892
5954,45,M,Single,Maharashtra,Clothing,2024-06-18,1,32666
5955,34,F,Married,Delhi,Electronics,2024-06-18,5,13141
5956,23,F,Married,Delhi,Food,2024-06-18,2,25954
5957,36,F,Single,Delhi,Food,2024-06-18,4,21587
5958,55,M,Married,Uttar Pradesh,Food,2024-06-19,5,41009
5959,45,M,Married,Delhi,Clothing,2024-06-19,8,35164
5960,19,M,Single,Haryana,Clothing,2024-06-19,2,26058
5961,55,F,Single,Uttar Pradesh,Clothing,2024-06-19,2,36232
5962,54,M,Married,Uttar Pradesh,Clothing,2024-06-19,2,31628
5963,68,M,Single,Delhi,Clothing,2024-06-19,8,9802
5964,69,F,Married,Haryana,Home,2024-06-19,3,6854
5965,21,M,Married,Maharashtra,Electronics,2024-06-19,5,24952
5966,39,M,Single,Delhi,Electronics,2024-06-19,2,25458
5967,43,F,Married,Uttar Pradesh,Clothing,2024-06-19,6,30790
5968,66,F,Single,Maharashtra,Clothing,2024-06-19,6,12502
5969,60,M,Married,Maharashtra,Home,2024-06-20,2,26623
5970,53,F,Married,Uttar Pradesh,Clothing,2024-06-20,4,36186
5971,30,M,Married,Maharashtra,Home,2024-06-20,2,22008
5972,69,M,Single,Haryana,Home,2024-06-20,4,13887
5973,49,M,Single,Haryana,Food,2024-06-20,7,14839
5974,34,M,Married,Delhi,Food,2024-06-20,5,21920
5975,58,M,Single,Delhi,Clothing,2024-06-20,4,41890
5976,53,F,Single,Maharashtra,Home,2024-06-20,3,20427
5977,63,F,Married,Uttar Pradesh,Clothing,2024-06-20,6,43919
5978,36,M,Single,Haryana,Food,2024-06-20,2,39380
5979,52,F,Single,Karnataka,Food,2024-06-20,4,2582
5980,63,F,Single,Delhi,Food,2024-06-21,8,14053
5981,57,M,Married,Haryana,Food,2024-06-21,2,36995
5982,45,F,Married,Maharashtra,Food,2024-06-21,9,5503
5983,18,F,Single,Haryana,Clothing,2024-06-21,2,36126
5984,59,M,Married,Haryana,Clothing,2024-06-21,8,41743
5985,35,M,Single,Maharashtra,Food,2024-06-21,8,1226
5986,65,M,Married,Delhi,Clothing,2024-06-21,7,17220
5987,57,M,Single,Delhi,Food,2024-06-21,6,20486
5988,50,M,Married,Karnataka,Food,2024-06-21,1,31166
5989,29,M,Single,Karnataka,Food,2024-06-21,2,39351
5990,25,M,Married,Delhi,Clothing,2024-06-21,7,25661
5991,41,F,Single,Delhi,Clothing,2024-06-22,4,18798
5992,33,M,Married,Delhi,Home,2024-06-22,9,42026
5993,67,F,Married,Delhi,Clothing,2024-06-22,3,6726
5994,21,F,Married,Haryana,Clothing,2024-06-22,4,47255
5995,55,M,Single,Karnataka,Electronics,2024-06-22,3,11057
5996,61,F,Single,Maharashtra,Food,2024-06-22,7,5470
5997,44,F,Single,Uttar Pradesh,Food,2024-06-22,2,7322
5998,26,F,Married,Maharashtra,Clothing,2024-06-22,2,35058
5999,64,M,Single,Uttar Pradesh,Clothing,2024-06-22,2,3381
6000,33,F,Married,Haryana,Home,2024-06-22,4,6043
6001,29,F,Married,Karnataka,Electronics,2024-06-22,8,7630
6002,48,M,Married,Uttar Pradesh,Food,2024-06-23,8,14634
6003,41,F,Single,Delhi,Food,2024-06-23,8,36129
6004,31,F,Married,Haryana,Clothing,2024-06-23,8,14839
6005,62,F,Single,Uttar Pradesh,Clothing,2024-06-23,7,31686
6006,42,F,Single,Delhi,Electronics,2024-06-23,6,27313
6007,51,F,Married,Haryana,Food,2024-06-23,7,41522
6008,20,M,Single,Uttar Pradesh,Electronics,2024-06-23,5,9705
6009,41,F,Married,Delhi,Food,2024-06-23,8,6633
6010,59,M,Married,Karnataka,Clothing,2024-06-23,2,18688
6011,26,F,Single,Haryana,Electronics,2024-06-23,5,3825
6012,43,M,Married,Uttar Pradesh,Home,2024-06-23,7,36966
6013,37,M,Married,Delhi,Clothing,2024-06-24,9,6473
6014,57,M,Married,Karnataka,Home,2024-06-24,1,6710
6015,27,F,Single,Delhi,Home,2024-06-24,9,17761
6016,36,F,Single,Karnataka,Home,2024-06-24,3,36625
6017,20,F,Single,Uttar Pradesh,Food,2024-06-24,1,17015
6018,41,F,Married,Delhi,Home,2024-06-24,7,38435
6019,22,F,Married,Delhi,Food,2024-06-24,3,16414
6020,20,M,Single,Maharashtra,Electronics,2024-06-24,8,27728
6021,44,M,Single,Haryana,Clothing,2024-06-24,2,40352
6022,33,M,Single,Delhi,Food,2024-06-24,4,1492
6023,66,F,Single,Karnataka,Food,2024-06-24,2,39040
6024,32,F,Single,Haryana,Electronics,2024-06-25,4,24282
6025,52,M,Married,Uttar Pradesh,Electronics,2024-06-25,1,26835
6026,29,F,Single,Haryana,Clothing,2024-06-25,5,3096
6027,58,F,Married,Maharashtra,Electronics,2024-06-25,3,28175
6028,61,M,Married,Uttar Pradesh,Food,2024-06-25,9,49297
6029,43,M,Married,Delhi,Clothing,2024-06-25,4,3449
6030,64,F,Married,Uttar Pradesh,Clothing,2024-06-25,6,22225
6031,51,F,Single,Uttar Pradesh,Clothing,2024-06-25,9,30571
6032,40,M,Married,Maharashtra,Home,2024-06-25,2,25977
6033,48,F,Single,Karnataka,Home,2024-06-25,7,6090
6034,67,M,Married,Uttar Pradesh,Food,2024-06-25,3,40505
6035,37,M,Single,Karnataka,Home,2024-06-25,1,13129
6036,29,M,Single,Haryana,Electronics,2024-06-26,9,565
6037,40,F,Married,Maharashtra,Clothing,2024-06-26,9,13394
6038,21,M,Single,Delhi,Food,2024-06-26,4,4264
6039,40,M,Married,Uttar Pradesh,Electronics,2024-06-26,9,44601
6040,65,F,Single,Karnataka,Clothing,2024-06-26,7,19677
6041,65,M,Married,Uttar Pradesh,Electronics,2024-06-26,4,44792
6042,18,F,Married,Maharashtra,Home,2024-06-26,2,44039
6043,42,F,Single,Delhi,Electronics,2024-06-26,5,34687
6044,19,F,Single,Haryana,Home,2024-06-26,8,5977
6045,47,M,Married,Haryana,Electronics,2024-06-26,6,13145
6046,20,M,Married,Karnataka,Food,2024-06-26,5,1915
6047,38,F,Single,Haryana,Home,2024-06-27,4,41835
6048,42,F,Married,Karnataka,Home,2024-06-27,6,38692
6049,37,F,Married,Delhi,Clothing,2024-06-27,3,6707
6050,66,M,Married,Uttar Pradesh,Home,2024-06-27,2,8869
6051,69,F,Single,Maharashtra,Clothing,2024-06-27,1,17118
6052,39,F,Married,Delhi,Home,2024-06-27,9,1261
6053,38,F,Married,Delhi,Home,2024-06-27,1,37146
6054,50,M,Single,Haryana,Home,2024-06-27,4,22290
6055,69,F,Married,Haryana,Home,2024-06-27,6,1782
6056,55,M,Married,Maharashtra,Clothing,2024-06-27,9,16326
6057,32,M,Married,Uttar Pradesh,Food,2024-06-27,4,18147
6058,63,F,Married,Delhi,Electronics,2024-06-28,7,28650
6059,69,F,Single,Haryana,Home,2024-06-28,7,22587
6060,32,F,Married,Delhi,Home,2024-06-28,6,36881
6061,63,M,Married,Uttar Pradesh,Food,2024-06-28,9,37714
6062,42,M,Married,Karnataka,Clothing,2024-06-28,7,37904
6063,38,M,Married,Uttar Pradesh,Electronics,2024-06-28,3,23993
6064,41,F,Married,Delhi,Food,2024-06-28,6,3883
6065,22,M,Single,Delhi,Food,2024-06-28,7,19893
6066,23,F,Single,Maharashtra,Food,2024-06-28,7,40543
6067,66,F,Married,Delhi,Food,2024-06-28,6,27954
6068,60,F,Married,Haryana,Home,2024-06-28,3,529
6069,65,M,Single,Maharashtra,Electronics,2024-06-29,6,49960
6070,61,M,Single,Delhi,Home,2024-06-29,2,10201
6071,64,M,Single,Uttar Pradesh,Food,2024-06-29,1,18977
6072,40,F,Married,Delhi,Electronics,2024-06-29,8,49788
6073,21,M,Married,Uttar Pradesh,Food,2024-06-29,3,17658
6074,44,M,Married,Uttar Pradesh,Clothing,2024-06-29,8,18482
6075,35,F,Married,Delhi,Food,2024-06-29,3,10146
6076,38,F,Married,Uttar Pradesh,Food,2024-06-29,2,35871
6077,45,M,Married,Karnataka,Clothing,2024-06-29,8,2980
6078,52,F,Single,Maharashtra,Home,2024-06-29,3,9538
6079,39,M,Single,Delhi,Electronics,2024-06-29,8,25282
6080,57,F,Married,Karnataka,Food,2024-06-30,2,20014
6081,40,F,Married,Uttar Pradesh,Food,2024-06-30,4,9921
6082,20,M,Married,Uttar Pradesh,Clothing,2024-06-30,9,49598
6083,57,F,Single,Maharashtra,Electronics,2024-06-30,1,23358
6084,67,F,Single,Karnataka,Clothing,2024-06-30,2,21575
6085,27,F,Single,Karnataka,Food,2024-06-30,2,23552
6086,42,M,Single,Delhi,Home,2024-06-30,9,3296
6087,69,F,Married,Uttar Pradesh,Home,2024-06-30,5,34395
6088,66,F,Single,Haryana,Electronics,2024-06-30,4,7002
6089,25,M,Single,Delhi,Food,2024-06-30,4,46407
6090,28,M,Married,Delhi,Clothing,2024-06-30,7,48992
6091,22,F,Married,Delhi,Food,2024-07-01,3,46110
6092,62,F,Married,Maharashtra,Clothing,2024-07-01,9,43865
6093,54,F,Single,Maharashtra,Clothing,2024-07-01,5,1787
6094,62,M,Married,Delhi,Electronics,2024-07-01,9,21734
6095,55,F,Single,Haryana,Clothing,2024-07-01,1,25624
6096,46,M,Single,Karnataka,Electronics,2024-07-01,8,20829
6097,22,M,Single,Karnataka,Home,2024-07-01,2,46932
6098,26,F,Single,Uttar Pradesh,Electronics,2024-07-01,8,37197
6099,65,F,Married,Karnataka,Electronics,2024-07-01,4,36531
6100,19,M,Married,Karnataka,Electronics,2024-07-01,2,25882
6101,18,F,Single,Haryana,Home,2024-07-01,2,2427
6102,57,F,Married,Karnataka,Electronics,2024-07-02,6,28209
6103,68,M,Single,Haryana,Clothing,2024-07-02,3,30405
6104,47,F,Single,Maharashtra,Clothing,2024-07-02,3,24858
6105,28,M,Married,Haryana,Electronics,2024-07-02,9,20865
6106,45,F,Married,Maharashtra,Clothing,2024-07-02,5,43559
6107,61,M,Single,Haryana,Electronics,2024-07-02,7,18629
6108,29,M,Married,Delhi,Home,2024-07-02,5,29484
6109,56,F,Single,Maharashtra,Clothing,2024-07-02,2,46858
6110,43,M,Married,Maharashtra,Electronics,2024-07-02,8,13175
6111,30,M,Single,Karnataka,Food,2024-07-02,9,24990
6112,25,F,Single,Maharashtra,Home,2024-07-02,2,6471
6113,45,F,Married,Haryana,Food,2024-07-03,2,18950
6114,47,F,Married,Delhi,Electronics,2024-07-03,4,15156
6115,26,M,Single,Delhi,Clothing,2024-07-03,8,41554
6116,56,M,Married,Karnataka,Electronics,2024-07-03,5,33397
6117,48,M,Married,Haryana,Clothing,2024-07-03,5,7772
6118,38,F,Single,Haryana,Electronics,2024-07-03,7,40356
6119,64,M,Single,Uttar Pradesh,Electronics,2024-07-03,4,3768
6120,51,M,Married,Maharashtra,Clothing,2024-07-03,9,27029
6121,48,F,Married,Karnataka,Clothing,2024-07-03,4,43767
6122,69,M,Single,Delhi,Electronics,2024-07-03,8,34254
6123,42,F,Single,Uttar Pradesh,Food,2024-07-03,3,36378
6124,29,F,Single,Haryana,Home,2024-07-03,6,20456
6125,18,F,Single,Maharashtra,Food,2024-07-04,1,24182
6126,39,M,Single,Delhi,Food,2024-07-04,7,31373
6127,57,M,Single,Uttar Pradesh,Food,2024-07-04,7,35868
6128,54,M,Single,Haryana,Food,2024-07-04,2,48948
6129,64,F,Single,Delhi,Clothing,2024-07-04,5,35437
6130,18,F,Married,Delhi,Food,2024-07-04,4,18663
6131,18,F,Married,Haryana,Home,2024-07-04,9,17640
6132,59,M,Married,Haryana,Clothing,2024-07-04,2,34435
6133,59,M,Single,Karnataka,Food,2024-07-04,3,24237
6134,38,M,Married,Delhi,Clothing,2024-07-04,1,35862
6135,32,M,Single,Haryana,Food,2024-07-04,5,22214
6136,34,M,Married,Uttar Pradesh,Food,2024-07-05,3,48003
6137,39,F,Single,Maharashtra,Home,2024-07-05,4,3604
6138,55,M,Single,Karnataka,Clothing,2024-07-05,4,40594
6139,52,F,Married,Haryana,Clothing,2024-07-05,6,33673
6140,62,F,Single,Maharashtra,Electronics,2024-07-05,7,2911
6141,33,M,Married,Karnataka,Food,2024-07-05,7,28103
6142,25,F,Married,Delhi,Food,2024-07-05,8,32947
6143,64,M,Married,Maharashtra,Home,2024-07-05,3,25238
6144,34,M,Married,Karnataka,Home,2024-07-05,5,11503
6145,34,F,Married,Haryana,Clothing,2024-07-05,6,13338
6146,43,M,Married,Haryana,Home,2024-07-05,6,8822
6147,30,M,Married,Karnataka,Clothing,2024-07-06,8,20051
6148,34,F,Married,Delhi,Food,2024-07-06,5,44515
6149,55,F,Married,Karnataka,Food,2024-07-06,5,11009
6150,34,F,Single,Uttar Pradesh,Clothing,2024-07-06,1,39068
